Smile,id
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,LTS0263989
CCCCCCCCCCCCC(=O)[C@]1(O)C(=O)C=C[C@@H]1OC(C)=O,LTS0047364
CC#CC#CC#CC=CC=CCCCOC(C)=O,LTS0034687
C=C1CC[C@@H](O)[C@]2(C)CC[C@@H]3[C@H](OC(=O)[C@H]3CN3CCC[C@H]3C(=O)O)[C@@H]12,LTS0246208
CC[C@H]1[C@@]2(C=C(C)C(=O)O2)[C@]23C[C@H]([C@H]4C[C@@H](C)C(=O)O4)N4CCC=C[C@]1(OC)[C@@]42N=C(O)O3,LTS0255409
C/C(=C\CO)CC/C=C(\C)CC/C=C(\C)CCC[C@@](C)(O)CCC[C@](C)(O)CCC[C@@](C)(O)CCC[C@](C)(O)CCC[C@](C)(O)CC[C@H](O)C(C)(C)O,LTS0023256
N=C1NC2n3c(cc(Br)c3Br)C(=O)N3CCCC23N1,LTS0039673
C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)[C@H](O)[C@H]4[C@@H](C)CCC31O)c1ccc(O)nc1C2,LTS0038846
CC[N@+]1([O-])C[C@@]2(C)C[C@H](O)C[C@]34C2CC(C31)[C@@]12CC[C@@H](C[C@@H]41)[C@@](O)(CO)[C@H]2O,LTS0090360
CC(O)CC(=O)c1c(O)cccc1O,LTS0038842
CCC(C)C(N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(C)N=C(O)C(CC(C)C)N=C(O)C(O)CO)C(O)=NC(CCCNC(=N)N)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(C(O)=NC(CCCCN)C(O)=NC(CC(C)C)C(O)=NC1C(O)=NC(CC(C)C)C(O)=NC(CO)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(=O)OC1C)C(C)C,LTS0117032
CN1C(=O)N(C)[C@]2(Cc3c([nH]c4ccccc34)[C@@]3(C(=O)N(C)C(=O)N3C)[C@H]2c2c[nH]c3ccccc23)C1=O,LTS0255516
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@H]4C[C@@]3(CC[C@@H]12)C[C@H]4C(=O)O,LTS0116663
CCCCCCCCC/C=C/C(=O)CCc1c(O)c(C=O)c2c(c1O)C(=O)OC2OC,LTS0103704
C=C1[C@H](O)[C@@]23CC[C@@H]4C(C(=O)O)(C(=O)O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3,LTS0120764
C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@H]4C(=O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O,LTS0265662
COc1c2c(nc3occc13)C(CC=C(C)C)(OC)C(OC(C)=O)CC2,LTS0264627
OC[C@H]1O[C@@H](O[C@@H]2Cc3c(O)cc(O)c(C4CCC(O)=N4)c3O[C@@H]2c2ccc(O)c(O)c2)C(O)C(O)[C@@H]1O,LTS0124952
CC1(C)OC2=C(C(=O)c3cc(O)cc(O)c3C2=O)[C@H]2C=C(CO)[C@@H](O)C[C@@H]21,LTS0047472
CC(=O)CCCCC=CC#CC#CC=CC=CCl,LTS0091641
CCCCCC[C@H](O)[C@@H]1/C(C(=O)O)=C(/C(=O)O)C[C@H]([C@@H](O)[C@H](O)CCCC)CC2=C(C(=O)OC2=O)[C@H]1O,LTS0094945
O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c21,LTS0121836
COc1cc(CCCCCc2ccccc2)c2c(c1OC)NC(=O)C2=O,LTS0254891
CC1CCCC2SCC(O)(C(=O)O)C2C(=O)c2c(O)cc(O)cc2CC(=O)O1,LTS0120590
CC1(C)CC2C(CCC2(C)O)C2(C)CC2C1,LTS0255957
O=C(C=Cc1ccc(O)c(O)c1)OC1C(CO)OC(OCCc2ccc(O)c(O)c2)C(O)C1OC1OCC(O)C(O)C1O,LTS0242805
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3[C@H](C2)N1C,LTS0224973
COc1ccc2c(c1OC)[C@H](CC1=C[C@@H]3[C@H](C(C)C)CC[C@](C)(OC)[C@H]3CC1)N(C)c1c-2ccc2cc3c(cc12)OCO3,LTS0112762
C=CC(C)(C)c1cc(-c2coc3cc(O)cc(O)c3c2=O)c(O)cc1O,LTS0125273
COC(=O)[C@H](O)[C@H]1C(C)(C)[C@H](O)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,LTS0263948
CCCC(=O)O[C@]1(C)CC[C@H](C(C)C)[C@@H]2[C@H]1[C@H]1C[C@](C)(O)[C@@H](O)CC[C@@](C)(OC(C)=O)[C@@H]2O1,LTS0247089
CCCCCCCCCC/C=C\CC/C=C\CC/C=C\CCCCCCCCCCCCC1=C[C@H](C)OC1=O,LTS0043295
COc1cc(CC[C@H](O)CC(=O)CCc2ccc(O)cc2)ccc1O,LTS0043308
C=C[C@@]1(C)C=C2CC[C@H]3C(C)(C)[C@H](O)CC[C@]3(C)[C@H]2CC1,LTS0035405
C[C@@H](O)[C@H](O)CCCCC[C@@H]1N=C(O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N=C(O)C(C)(C)N=C1O,LTS0117130
CO[C@@H](C[C@@H]1OC(=O)C[C@@H](O)C/C=C/C(=O)[C@H](C)[C@H](OC)c2coc(n2)-c2coc(n2)-c2coc(n2)/C=C/C[C@H](OC)[C@H]1C)[C@@H](C)CCC(=O)[C@H](C)[C@H](O)[C@H](C)/C=C/N(C)C=O,LTS0021823
CC(C)CC(=O)O[C@H]1OC=C(CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]2C[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@](O)(CO)[C@H]12,LTS0018100
C/C=C1\C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,LTS0021689
CCCCCCCCCCCCCCCCCCCCCC(O)=N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCCCC,LTS0229874
Cc1cc(O)c2c(c1)C(C13Cc4cc(O)c5c(c4C1C=CC(=O)C3O)C(=O)c1c(O)ccc(O)c1C5=O)OC2=O,LTS0117126
CC(=O)Oc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)cc(O)c3c2=O)cc1,LTS0255048
C[C@H](CO)[C@H](O)[C@@H](O)/C=C(\Cc1ccccc1)C(=O)O,LTS0255848
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCC[C@@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,LTS0043899
CCC(C)CC(C)CC(C)C(OC1OC(CO)C(OC)C(O)C1O)C(C)C=C(C)C(O)C(C)C=C(C)C(O)C(C)C=C(C)C(=O)OCC(O)C(O)C(O)CO,LTS0090317
C=C1CCCC2(C)Cc3occ(C)c3CC12,LTS0117077
CC1=CC[C@H](C)C(C)(C)[C@@H]1C=O,LTS0255072
CC=C(C)C(=O)OCC12C(OC(C)=O)CC(C)C(C)(CCC3=CC(=O)OC3)C1C(OC(C)=O)CC(OC(C)=O)C21CO1,LTS0108848
C=C(C)C(O)CCC1=CCOC1,LTS0118643
COc1c(CC(CC=C(C)C)C(C)(C)O)c(O)cc2c1C(=O)CC(c1ccc(O)cc1O)O2,LTS0229206
CCCCCCCCCC=CC=CC(=O)CCCC(O)=NCc1ccccc1,LTS0107927
CC(=O)OC1C=C2C3CCC(C(C)CCCC(C)C)C3(C)CC3OC23C2(CO)CCC(O)CC12O,LTS0255074
C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,LTS0021456
C[C@]12C[C@H](O)C3=C(C(=O)c4occ5c4[C@]3(C)CCC5=O)[C@@H]1CCC2=O,LTS0017969
CC1(C)CC(O)CC2(C)C1C(O)CC13CC(CCC12)C(C)(O)C3,LTS0039144
O=C1C(Cc2ccccc2)N=C(O)C2CC3(O)c4ccccc4NC3ON12,LTS0246283
C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc(O)c(O)c6)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,LTS0251009
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(OC(=O)C(C)CC)CC21,LTS0263901
CC[C@H](C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@](C)(O)[C@@H](O)[C@H]2CO1,LTS0112408
CO[C@H](C[C@@H]1C(C)=CC[C@H]2[C@]3(C)C[C@H](O[C@@H]4O[C@@H](C)[C@H](OC(=O)c5cccc(O)c5)[C@H](O[C@@H]5O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]5N=C(C)O)[C@H]4O)[C@@H](O)C(C)(C)[C@H]3CC[C@@]12C)[C@H](N)C(=O)O,LTS0092532
C[C@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C,LTS0116727
C=C1CC23CC1CCC2C1(C(=O)O)CCCC(C)(C(=O)O)C1C3C(=O)O,LTS0225414
OC[C@@H]1O[C@H](Oc2cc(CCc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)c3c(c2)O[C@@H](c2ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)[C@@H]3c2cc(O)cc(O)c2)[C@@H](O)[C@H](O)[C@H]1O,LTS0246315
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)O,LTS0047818
C[C@@H]1O[C@@H](Oc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,LTS0116698
CCCCCCCCC=CCCCCCCCC(=O)OCC(=CC#N)COC(=O)CCCCCCCC=CCCCCCCCC,LTS0117096
CC(=O)OC1C(O)C(C)OC(OC2C(OC(=O)C3CCC4C(C3)OC3(CC(OC(=O)C=Cc5ccccc5)C(C)CO3)C4(O)CO)OC(CO)C(O)C2OC(C)=O)C1O,LTS0255081
COc1cc2c(cc1O)[C@H](c1ccc(O)cc1)[C@@H](C)C(C)=C2,LTS0250704
Cc1ccc([C@H](C)COC(=O)/C=C/c2ccccc2)c(O)c1,LTS0043844
C=C1C(=O)O[C@@H]2[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)/C(=C\C)COC(C)=O)[C@H]1[C@@H]2OC(=O)/C(C)=C\C,LTS0255933
CCC(C)C1N=C(O)C2CSSCC/C=C/C(CC(O)=NC(CCSC)C(O)=N2)OC(=O)CC1O,LTS0246578
CC(=CC[C@]12O[C@H]1[C@H](O)C(COC(=O)C[C@H](C)O)=CC2=O)CCC=C(C)CCCC(C)(C)O,LTS0047443
CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC12C,LTS0255380
O=C1C2CC(CN3CCCCC23)C2CCCCN12,LTS0039153
CC1=CC2OC3CC(OC(=O)C=CC=CC(OCCC4=CC(=O)OC4)C(C)O)C(C)(C2(CO)CC1)C31CO1,LTS0242229
C=C1[C@@H]2CC[C@@H]3[C@@H](OC(=O)[C@@H](C)[C@H](C)O)[C@@]2(C[C@@H](O)[C@@]2(O)[C@H]1[C@@H](O)[C@H](O)C2(C)C)C[C@@]3(C)O,LTS0035390
O=C(O)C[C@H](N=C(O)c1cc(O)nc2ccccc12)C(=O)O,LTS0255109
CC1=CC(=O)[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@@]1(O)CO,LTS0038843
COC(=O)c1cc(O)cc(O)c1C(=O)O,LTS0043839
CC(C)(O)[C@@H]1CC[C@]2(C=O)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,LTS0117591
O=C(Cc1ccccc1)OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1,LTS0018024
O=C1C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2C12c1c(O)cc(O)cc1C(O)C2c1ccc(O)cc1,LTS0047761
COc1nc(C)c(=O)n(O)c1Cc1c[nH]c2c(CC=C(C)C)cccc12.COc1nc(C)c(=O)n(O)c1Cc1c[nH]c2c(CC=C(C)C)cccc12.COc1nc(C)c(=O)n(O)c1Cc1c[nH]c2c(CC=C(C)C)cccc12,LTS0086317
CC(=Cc1csc(C)n1)C1CC=CCCC(=O)C(C)C(O)C(C)C(=O)C(C)C(O)CC(=O)O1,LTS0241947
C=Cc1cncc2c(=O)n3c(cc12)-c1cc(O)c(OC)cc1CC3,LTS0091061
CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@](C)([C@H]2CC[C@@]3(C)[C@@H]4CC=C5[C@@H](CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C5(C)C)[C@]4(C)C(=O)C[C@]23C)O1,LTS0255065
CCCCCCCCCCCCC/C=C/C1=N[C@H]1C(=O)OC,LTS0246514
C=C1C(=O)O[C@H]2[C@H]1CCC(=C)[C@@H]1CC[C@]3(CO3)[C@H]21,LTS0246291
CC[C@]1(O)CC2=C(O)C3C(=O)c4cccc(O)c4C(=O)C3C(O)=C2C(OC2CC(O)C(OC3CCC(OC4CCCC(C)O4)C(C)O3)C(C)O2)C1,LTS0112435
C=C1CC[C@H]2[C@@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CC/C(C)=C/C=O,LTS0116910
Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(C(C)C)CCC3C)C(C)CCC2C(C)C,LTS0116758
C=C[C@@](C)(O)CC[C@@H]1[C@@](C)(O)CC[C@H](Br)[C@@]1(C)C/C=C/C(C)(C)O,LTS0043361
CC(C)[C@@](O)(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0034513
CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,LTS0263760
CO[C@H]1C[C@@](O)([C@](C)(O)[C@H]2CC(C)=C(C)C(=O)O2)[C@]2(C)CC[C@H]3[C@@H](C[C@H]4O[C@]45[C@@H](O)CCC(=O)[C@]35C)[C@]12O,LTS0108463
CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4C(=O)OC5CO[C@]6(C)OC=C(CC[C@@H]43)[C@H]56)C2)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,LTS0117178
CC[C@H](CO)[C@@H]1[C@]2(C)C(=O)/C(=C\O)[C@@](O)([C@@H]3C[C@](C)(O)C[C@@H](C)[C@@H]32)[C@]1(C)O,LTS0034511
COc1cc(/C=C/CO)ccc1O[C@H](CO)[C@H](O)c1ccc(O)cc1,LTS0118647
CCC[C@H](O)C[C@@H]1CC[C@H](C)CCCCC(=O)N(C)[C@@H](Cc2ccc(OCC(O)C(C)(C)O)cc2)C(=O)O1,LTS0038867
CO[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](O)CO[C@@H](O[C@H]3[C@@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@H]7CC[C@]89C(=O)O[C@@](C)(/C=C\C=C(C)C)[C@@]8(O)[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)[C@@H]2O)O[C@H](CO)[C@H]1O,LTS0121112
CC(=O)OC1CC2C3CC4OC45C(O)C=CC(=O)C5(C)C3CCC2(C)C1C(C)C1CC(C)C(C)C(=O)O1,LTS0110075
C=C(C)[C@H]1C=C[C@@H](OC(C)=O)[C@@]23[C@@H](OC(C)=O)O[C@@](C)([C@H](OC(=O)c4cccnc4)[C@@]4(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]4[C@H]2OC(C)=O)[C@H]13,LTS0023461
COc1cc([C@@H]2CC(=O)c3c(cc(O)c(CC/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1O,LTS0251753
CC1=C[C@@H]2O[C@@H]3[C@H](O)[C@@H]4OC(=O)/C=C/C=C/[C@H]([C@H](C)O)OCC/C(C)=C/C(=O)OC[C@]2(CC1)[C@]4(C)[C@]31CO1,LTS0250795
CC1=C2C3=C4[C@](O)(C[C@H]5[C@@]6(C)[C@@H]7C[C@@H]7[C@@]7(O)COC(=O)/C(C)=C\COC(=O)CCC(=O)OCC8=C(C[C@@H]76)[C@@]35OC8=O)[C@H]3C[C@H]3[C@]4(C)[C@@H](O)[C@@]2(O)OC1=O,LTS0121776
CC1=CC2(CC1=O)C(C)C(O)CC(C(C)C)C2O,LTS0103669
CC1=CC(=O)CC(C)(C)/C1=C\C[C@H](C)O,LTS0108318
O=c1c(-c2c(O)cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,LTS0263647
CC(=O)CC/C=C(\C)CC[C@@H]1C(C)=CC[C@H](O)C1(C)C,LTS0108114
Oc1ccc2cc1-c1cc(cc3c1OCO3)CCCC[C@@H](O)CC2,LTS0246755
C=C(C)[C@H](C)CC[C@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@]45C[C@]35CC[C@]12C,LTS0241946
CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(O)c(OC)c1,LTS0116696
CC/C(=C\C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3[C@H](C)C(=O)C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C[C@]3(C)[C@H]3[C@@H](O)[C@H](O)[C@@]4(C(=O)OC)OC[C@@]23[C@@H]14)C(C)(C)OC(C)=O,LTS0035426
COc1cc([C@H]2COc3cc(OC)c4c(c3[C@H]2O)CCc2cc(O)ccc2-4)ccc1O,LTS0047575
C=C1CC[C@H](C(C)C)C(=O)C[C@@]2(C)CC[C@@H]1O2,LTS0034358
CC(O)CC(O)(CO)C(C)(C)O,LTS0254942
C=C(C(=O)O)[C@@H]1CC[C@@]2(C)CC=C[C@](C)(O)[C@@H]2C1,LTS0108049
C=C[C@]1(C)C=C2CC(O)C3C(C)(C)CCC[C@]3(C)C2CC1,LTS0038685
COC1=CC(=O)C(Cl)C(C)(O)C1O,LTS0047507
CC(C)(O)/C=C/C[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,LTS0256962
CO[C@H]1C[C@H]2C(=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]23C)C=C1C(C)C,LTS0047456
CC(=O)OC1CC(C(C)CCC=C(C)C(=O)O)C2(C)C(OC(C)=O)C(=O)C3=C(CCC4C3(C)CCC(O)C4(C)C)C12C,LTS0116947
C=C/C(CCCCC)=C1\C(O)=NC(=O)[C@H]1C(=O)[C@@H]1[C@H](/C=C/C)C=C[C@@H]2C[C@H](C(=O)O)C[C@H](C)[C@H]21,LTS0116883
CC(C)=CCC[C@](C)(O)/C=C/C/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O,LTS0021754
C/C=C1/CN2C3CC45c6cc(OC)c(OC)cc6N(C)C4(O3)C2CC1C5C(=O)OC,LTS0125462
CC1C=C[C@](O)(C(C)C)CC1,LTS0043120
COC(=O)c1c(O)cc2c(c1C)C(=O)c1c(ccc(C3(OC(=O)C(C)C)c4cccc(O)c4C(=O)c4c3cc(O)c(C(=O)OC)c4C)c1O)C2=O,LTS0034355
CC(C)C[C@@H]1N=C(O)CN=C(O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)N=C(O)[C@H](C(C)C)N=C(O)[C@H](C)N=C(O)[C@H](CC(=N)O)N=C1O,LTS0047524
CC(C)CC(=O)O[C@@H]1C(=O)[C@]23C(=O)C=C[C@]2(COC3(C)C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,LTS0038764
CC1CCCCCC(=O)c2c(cc(O)cc2OC2OC(CO)C(O)C(O)C2O)CC(=O)O1,LTS0047445
C=C(C)C(=O)O[C@@H]1C[C@@](C)(O)[C@]2(O)CC[C@@](C)(/C=C3/OC(=O)C(COCC)=C31)O2,LTS0039620
C=C(C(=O)O)C1CCC2(C)CCCC(C)(O)C2C1O,LTS0256930
C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CC(O)C4C5(C)C(O)CC(=O)C(C)(C)C5CCC43C)C12,LTS0038891
C=C1C(=O)OC2C(OC(=O)C(C)=CC)C1C(OC(=O)C(C)C)C1C(C)(O)CCC(O)C21C,LTS0047442
CC(=O)[C@H]1C[C@H](O)[C@]23O[C@H]2CC[C@H](C)[C@@]3(C)[C@H]1C(C)=O,LTS0108204
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,LTS0108063
C=CCc1cc(CC=C(C)C)c(O)c(OC)c1,LTS0043914
CC(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C)C(=O)O,LTS0242075
C[C@]12C[C@@]34CC[C@@H]5[C@](C)(C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CCC[C@@]5(C)[C@@H]3[C@H](C[C@@H]1C4)O2,LTS0118681
C=C1C2CCC3C4(C)CCCC(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)C4CCC3(C2)C1O,LTS0255136
CC(CCOc1ccc(C(=O)O)cc1)C(=O)O,LTS0047478
C/C1=C/CCC2=CCC[C@@](C)(O)[C@H](/C=C(/C(C)C)CC1)OC2=O,LTS0040638
CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC5OC56C(O)C5OC5C(=O)C6(C)C4CCC23C)C1,LTS0246419
CC(C)C(=O)CCC(=O)O,LTS0242706
CC(C)[C@H]1CCC(C=O)=C[C@@H]1O,LTS0255102
C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(=O)c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3O)[C@H](OC(C)=O)[C@H]2OC(C)=O)OC=C2C(=O)OCC[C@]21O,LTS0112337
CC[C@H](C)C(=O)O[C@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,LTS0116808
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](COC(=O)/C=C/c3ccc(O)c(O)c3)O[C@H]3OC[C@H](c4ccc(O)c(O)c4)O[C@H]23)[C@H](O)[C@H](O)[C@H]1O,LTS0034685
C=C1C(=O)OC2CC3(C=O)C=COC=C(COC(=O)C(C)C)C3CC12,LTS0117195
COC(=O)C=Cc1ccc(O)cc1O,LTS0242871
COc1cc([C@@H]2Oc3c(OC)cc4c(=O)c5c(OC)cc(O)cc5oc4c3O[C@H]2CO)cc(OC)c1O,LTS0116664
O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)ccc([C@@H](CCCCCCCCc2ccc(O)c(O)c2)c2c(O)cccc2O)c1O,LTS0104043
C=C/C(C)=C/C[C@@H]1C(=C)CC[C@H]2[C@@]1(C)CC[C@@H](OC(C)=O)[C@@]2(C)CO,LTS0108992
C[C@@H](O)[C@@H](N)C(=O)O,LTS0116889
COC(=O)[C@H]1[C@@H](O)O[C@@H]2OC[C@@]3(O)C=C[C@H]1[C@H]23,LTS0125306
C=CC(C)(O)CC(O)C1(C)C2=C(C(OC(C)=O)CC1C)C(C)(COC(C)=O)C(=O)CC2,LTS0255440
CC1(C)S[C@@H]2[C@H](N=C(O)[C@H](N=C(O)N3CCN=C3O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,LTS0090599
CONC(C)Cc1ccccc1,LTS0229017
CC1=C2C[C@@](C)(C(=O)O)C[C@H]2C[C@@H](C)C12CC2,LTS0034398
CCCCCCCCCCC(O)C(=O)O,LTS0259422
CCCCCCCCCCC=CCCCCC(=O)O,LTS0108048
CC(C)C[C@H](N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,LTS0043160
C=C1CCC(CCC2CCC3(OC2)OC(=O)C2(O)CC3(C)OC2(C)C)C(C)(C)C1C(C=C1CCOC1=O)OC(C)=O,LTS0035410
CC(C)C1=CC2(CCC(C)(N=C=S)C2)C(C)CC1,LTS0113361
CC1CCC2(COC(=O)CC(=O)O)C(CO)=CCCC2C1(C)CCc1ccoc1,LTS0018101
C/C(=C/CC/C(=C/CC/C(C)=C/CCC1=CCOC1=O)C(=O)O)CO,LTS0035404
COC1(C)C(O)C(O)C2(C(C)C)CC12,LTS0116575
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1OC(c1ccc(OC)cc1O)CC2=O,LTS0255431
CC1=CC(=O)CC(C)(C)[C@H]1O,LTS0047868
