Smile,id
C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](O[C@]23CO[C@H](c4ccc(O)c(OC)c4)[C@H]2CO[C@@H]3c2ccc(O)c(OC)c2)[C@H](O)[C@@H](O)[C@@H]1O,LTS0039765
COC(=O)[C@]12Oc3c(Cl)c4c(c(O)c3C(O)=C1C(=O)CC[C@H]2O)[C@@H]1C(=O)C2=C(O)c3c(O)ccc(O)c3C(=O)[C@]2(C=C1C)C4,LTS0117813
CC(=O)OC1C2C(C)(C)C(OC(C)=O)CCC2(C)C2C(O)CC3CC2(C(=O)C3(O)CCC2C(=O)C34CC2CC(O)C3C2(C)CCC(OC(C)=O)C(C)(C)C2C(=O)C4OC(C)=O)C1O,LTS0041891
C/C(=C/CC[C@](C)(O)c1ccc(C)cc1)CO,LTS0258612
C=C1[C@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)O[C@@H]2CCC(C)(C)[C@H]4[C@H](O)O[C@H](OC)[C@@]324)[C@@H]1OC(C)=O,LTS0117774
C=C(C)C(=O)O[C@H]1CC=C2C(=O)c3occ(C)c3[C@@H](OC(=O)/C(C)=C\C)[C@]2(C)[C@H]1C,LTS0022427
CCCCCCC[C@@H]1CC(O)=N[C@@H]([C@@H](C)CC)C(O)=N[C@H]([C@@H](O)C(C)C)C(O)=N[C@@H](CCO)C(O)=N[C@H]([C@@H](O)C(C)C)C(O)=N[C@@H](CCC(=N)O)C(=O)N(C)[C@@H]([C@@H](C)CC)C(O)=N[C@H](CO)C(O)=N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(O)=N[C@H](Cc2ccc(O)cc2)C(O)=N[C@@H]([C@@H](C)O)C(O)=N1,LTS0119841
C=C1CC23CC1CCC2C1(C)CCC(O)C(C)(COC(C)=O)C1CC3O,LTS0107327
COc1cccc2c1C(c1ccc3c(c1O)C(=O)[C@@H](O)[C@@H](C)[C@H]3OC(C)=O)OC2=O,LTS0041897
C=C1COC2CC3CCCC(C)C3(C)C(O)C12OC,LTS0258474
CN=C(O)[C@H]1[C@H](OC)C2(O)c3ccccc3CC(=O)[C@@]2(C(O)=N[C@@H](CCC(=O)OC)C(=O)C=C(C)C)N1C,LTS0094107
CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C=CC2=C3[C@](C)(O)[C@]4(C)CC[C@@]3(CC[C@]21C)C(=O)O4,LTS0050694
C=C1C(=O)O[C@H]2C=C(C)[C@@H](O)C[C@H]3O[C@@]3(C)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,LTS0115489
C=C(C)C1CCC(=C)C(OO)C1,LTS0264944
CC(=O)Cc1cc(O)cc(O)c1CC(C)C(=O)C(C)C(=O)C(C)=CC(C)=CC(C)C(C)O,LTS0227794
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@](C)(O)[C@@H]2CC[C@@](C)(O)C(=O)O,LTS0119852
COC(=O)[C@]12Oc3ccc(-c4ccc5c(c4O)C(=O)[C@@]4(O)[C@@H](O)C[C@H](C)[C@H](O)[C@]4(C(=O)OC)O5)c(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2O,LTS0126401
C=C1C[C@]23CC[C@H]4[C@@](C)(C(=O)O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)CCC[C@]4(C)[C@H]2CC[C@@]1(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)C3,LTS0258184
C=C(CCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)C1CC3)C(C)C,LTS0245644
CCOC(=O)C[C@H](OC(C)=O)[C@@]1(C)[C@H](C(C)(C)O)CC(=O)[C@]2(C)[C@@H]1[C@@H](O)C[C@@]1(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]312,LTS0250599
CC#CC(=O)/C=C\c1ccccc1,LTS0256315
COc1cc(O)c(C)c(O)c1C(=O)C=Cc1ccccc1,LTS0256102
CO[C@@H]1C[C@@H](O[C@H]2C=C(C)C[C@]3(O)[C@@H](OC(C)=O)[C@@H](O)C4=C(C(=O)c5ccc([C@H]6C[C@@H](O[C@H]7C[C@](C)(O)[C@H](O[C@H]8CC[C@H](OC(=N)O)[C@@H](C)O8)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)c(O)c5C4=O)[C@]23O)O[C@@H](C)[C@H]1O,LTS0256284
CCCCCC=CCC1(OC(C)=O)C=CC(=O)/C1=C/C=O,LTS0227997
CC(C)CC1C(=O)N(O)C(=O)C1c1ccc(O)cc1,LTS0128661
COc1cc(CCCO)ccc1O,LTS0022890
CC1CC(O)C2(O)OC3CC4(C)C(=CC3OC2O1)CCC1C4C(=O)C(O)C2(C)C(C3=CC(=O)OC3)CCC12O,LTS0126279
CC(=O)OC1CC2(O)C(OC(C)=O)C3C4(CO4)C(OC(C)=O)CC(O)C3(C)C(O)C(O)C(=C1C)C2(C)C,LTS0118208
COc1ccc(-c2cc(=O)c3c(O)c(O)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,LTS0024763
COc1ccc(-c2coc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)ccc3c2=O)cc1,LTS0124102
C/C=C1/C(=O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](NC)CC[C@@]45C[C@@]35CC[C@]12C,LTS0120000
COC(=O)C1=CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC[C@@H](C)CCOC(=O)C(C)C,LTS0038126
COc1cc2ccc(=O)oc2c(OC)c1OCC1(C)C(C)CCC2(C)C(C)C(=O)CCC12,LTS0253926
CC(O)=N[C@@H](CCCN=C(O)C[C@@H](N)CCCN)CC(O)=NC1C(NC2=N[C@H]3[C@H](N2)C(O)=NC[C@H]3O)OC(COC(=N)O)C(O)C1O,LTS0256610
COc1c(O)cc2oc(=O)c3cc(O)cc4oc(=O)c1c2c43,LTS0258530
CC(C)C(=O)[C@H]1CC[C@]2(O)CCC[C@H](C)[C@@]12C,LTS0263000
CN1C(=O)/C(=C(/O)CCCCCCCCCCC/C=C\CCCCCCCCCCO[C@@H]2O[C@H](C(=O)O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)C(=O)[C@H]1CC(=O)O,LTS0046458
CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,LTS0129401
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,LTS0258221
CCCCCCCCC/C=C\CC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)N=C(O)C(O)CCCCCCCCCCCCCC,LTS0046272
CC(C)[C@@]1(O)CC[C@]2(CO1)[C@@H]1CCC3=C4[C@H](CC3)[C@H](C(=O)OC[C@H]3O[C@@H](O[C@@H]5OC=C(C(=O)O)[C@H]6CC=C(CO)[C@@H]56)[C@H](O)[C@@H](O)[C@@H]3O)C[C@@]42CN(C)C1,LTS0247577
COCC(C(O)C(O)C(O)=NC(C)CC(C)c1nc(C=CCC2OC3(CC(O)C2C)OC(C(CC(O)C(C)C(O)C(C)C=C(C)C(C)=CC=C/C(C)=C/C#N)OC)C(OP(=O)(O)O)C3(C)C)co1)N(C)C,LTS0050685
CC(=O)O[C@H]1CC(C)=C(CCC2=CC(=O)OC2)[C@@]2(C)C[C@@H](O)C[C@](C)(CO)[C@H]12,LTS0258300
CC(C)=CCC/C(C)=C/Cc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](C/C=C(\C)C=O)(C3=O)[C@@]14O2,LTS0109236
C=C1/C=C\C(C(C)C)CC/C(C)=C\CC1,LTS0046477
CC=C1N=C(O)C(CO)N=C(O)C(C(C)CC)N=C(O)C2CCCN2C(=O)C2CCCN2C(=O)CN=C(O)C(CCC(=N)O)N=C(O)C(O)C(CC(O)CC(O)C(O)CC(C)C)N=C(O)C2CCCN2C(=O)C(CCc2ccc(OC)cc2)N=C(O)C(C(C)O)N=C1O,LTS0050902
COc1cc(O)c2c(c1O)C(=O)C1=C(CCC(CC(C)=O)O1)C2=O,LTS0117583
COc1cc2c(c(O)c1CC=C(C)CC(C=C(C)C(=O)O)OC)COC2=O,LTS0258935
O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,LTS0119475
CC(=O)O[C@H]1C[C@@]2(C)C(C)=CCC[C@@H]2[C@@](C)(CC/C(C)=C/C(=O)O)[C@@H]1C,LTS0228669
COc1c2ccoc2c(CC=C(C)C)c2c1c(=O)c1cccc(O)c1n2C,LTS0244666
O=C(CCCO)CCCCCCCC[C@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,LTS0108888
C/C=C(\C)C(=O)O[C@H]1[C@@H](OC(C)=O)[C@@]2(O)O[C@]1(C)/C=C1\[C@H](OC(=O)c3ccccc3)[C@@H](C)C[C@@]1(OC(C)=O)[C@H](OC(C)=O)[C@@H](C)/C=C/C2(C)C,LTS0257844
C[N+](C)(C)CCOC(=O)c1ccccc1,LTS0246028
C[C@@H](O)C[C@@H](O)C[C@@H]1CCCCCCCCCCCCCCC/C=C/C(=O)O1,LTS0253909
Cc1cnc(C(=O)C(CO)O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c2[nH]c3ccccc3c12,LTS0048748
COc1ccc2oc3cc(OC)c(OC)c(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c3c(=O)c2c1,LTS0120418
C=C1CC/C=C(/C)C[C@H]2CC(C)(C)C[C@@H]12,LTS0048206
CC1=C2C=CCC(=O)O[C@@H]2C[C@@H]2[C@@H]1[C@H](O)C[C@@]1(C)[C@H]2CC[C@@H]1[C@H](C)CC[C@H](C)C(C)C,LTS0117964
CO[C@@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@@H](O)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](OC(=O)/C=C/c6ccccc6)[C@]6(C)[C@](O)(C(C)=O)CC[C@]76O)C5)O[C@@H]4C)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@H]1O,LTS0046447
C/C=C(\C)C(=O)OC1(O)[C@H](O)[C@@H](O)C(O)[C@@H](O)[C@H]1O,LTS0041909
CCCCCCCCCCCCCCCCCCC(C)CCCC,LTS0048210
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)CC[C@]7(C(=O)O)CC[C@]56C)C4(C)C)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,LTS0039556
CC(=O)O[C@@H]1c2c(c3c(c4c(-c5ccccc5)cc(=O)oc24)OC(C)(C)C=C3)O[C@H](C)[C@H]1C,LTS0042656
C=C1CCC(OC(C)=O)C2(C)CCC3(O)OC12CC3(C)CCC(=O)C(C)C,LTS0046061
C[C@H]1[C@@H](O)[C@H](O)[C@H]2C[C@H](C)C[C@@H](C)[C@@H]2[C@]1(O)/C=C/C=C/C(=O)O,LTS0051234
COc1ccc(-c2coc3cc(OC4OC(COC(=O)CC(=O)O)C(O)C(O)C4O)cc(O)c3c2=O)cc1,LTS0115760
CC(/C=C/C(=O)c1ccc(N)cc1)CC(C)C(=O)O,LTS0051631
COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)[C@@H](O)[C@H]1CCCN1C3,LTS0129243
COC(=O)C1(CC=C(C)C)CC(CC=C(C)C)C(C)(C)C(C(=O)C(C)C)C1=O,LTS0264319
CC(=O)c1ccccc1OC1OC(CO)C(O)C(O)C1O,LTS0123855
C=C[C@@](C)(O)CC[C@@H](O)[C@]1(C)CC[C@H](C(C)(C)O)O1,LTS0250446
CC(=O)OCC1=CC(=O)[C@]2([C@H](/C=C(C)/C=C/C=O)OC(C)=O)O[C@@H]2C1=O,LTS0042727
COC(=O)C1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2C(OC2OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C2O)C1CO)OCO3,LTS0115628
Cc1cc2c3ccccc3n3c2c(n1)CCN[C@H]3C,LTS0115785
COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2c(OC)c1OC)COC3=O,LTS0258343
Cc1ccc2c(c1O)C(=O)c1ccc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)c(O)c1C2=O,LTS0117580
COc1cc(O)c2c(=O)c3ccc(O)c(O)c3oc2c1,LTS0050526
CCCC(=O)OC/C=C(/C)CCC=C(C)C,LTS0116187
COc1cc(O)ccc1[C@H]1Oc2cc3oc(=O)ccc3cc2[C@@H]2C=C(C)C[C@@H](c3ccc(O)c(O)c3)[C@H]12,LTS0090091
O=C(CC(O)c1ccc(O)cc1)c1ccc(O)cc1OC1OC(CO)C(O)C(O)C1O,LTS0264870
C=C(C)C(=O)O[C@H]1C[C@H](C)[C@@H](OC(C)=O)CC[C@@](C)(O)/C=C2/OC(=O)C(COC(C)=O)=C21,LTS0256088
C=C1C(=O)OC2/C=C(/C)CC/C=C(\C(=O)O)CC/C=C(\C)CCC12,LTS0263082
COc1cc2c(cc1O)C1(CC=C(C)C)COc3cc(O)ccc3C1O2,LTS0042752
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(c3c(C)oc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)CC21,LTS0048240
C=C1C(=O)OC2C(OC(C)=O)C(C)C3C(OC(=O)CC(C)C)CC(O)C3(C)C(OC(C)=O)C12,LTS0258417
CC1(C)CCCC2(C)C1CCC13C=CC(CO)(CCC12)C3,LTS0262284
COC1(OC)CC2C=CCCCC(C)OC(=O)C=CC(O)C2C1,LTS0249590
O=C(O)[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@H]1O,LTS0109159
C=C1C(=O)O[C@H]2C[C@H](C)C([C@@H](O)C[C@H](C)OC(C)=O)=CC[C@H]12,LTS0022572
COC/C=C/C(C)=C1\CO[C@H](CC(C)C)\C1=C/[C@@H]1N=C2O[C@H]1COC(=O)[C@@H](CC(C)C)CC(=O)O[C@H]1[C@H](OC(=O)[C@]1(C)CO)/C(C)=C/Cc1ccc2[nH]1,LTS0041934
CC(=O)O[C@@H]1C[C@@]2(C)C3=CC[C@](C)([C@H]4CO4)C[C@H]3[C@H](O)C[C@@H]2[C@@]2(CO)C[C@@H]12,LTS0112103
CC1OC(O)CC(O)C1OCC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,LTS0039457
CC(C)C[C@@H]1N=C(O)[C@H](C)N=C(O)[C@H](N=C(O)N[C@@H](CCCNC(=N)N)C(=O)O)CCCCN=C(O)[C@H](Cc2c[nH]c3ccc(O)cc23)N=C(O)[C@H](CC(C)C)N(C)C1=O,LTS0050320
COc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1C(=O)CCc1ccc(O)c(O)c1,LTS0120716
COc1cc(O)c(C=O)c2c1CC(c1ccc(O)c(CC=C(C)C)c1O)CO2,LTS0041943
CC(=O)CC/C=C(\C)CO,LTS0117982
CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C(C)(C)C2C3C(=O)C=C(C)C2C3(C)C1O,LTS0115257
COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)oc2c1,LTS0120479
O/N=C1\Cc2cc(Br)c(c(Br)c2)Oc2cc(cc(Br)c2O)CC(=N\O)/C(O)=N\C=C\c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCN=C1O,LTS0255899
CC=CC#CC#CCC=CCCCCCCO,LTS0129334
CC(=O)O[C@@H]1[C@H](C)/C=C/C(C)(C)C(=O)C[C@@H](O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@@]21OC(C)=O,LTS0109253
CCCCCCCCCCCCCCCC=CC(O)=Cc1cccc(O)c1,LTS0115390
CC(C)C1=C[C@@]2(CC[C@](C)(N=C=S)C2)[C@@H](C)CC1,LTS0257718
COc1c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2c1=O,LTS0111936
COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(O)c1OC,LTS0048121
CC(C)=CC1N2C(=O)C3CCCN3C(=O)C2=CC12C(O)=Nc1ccccc12,LTS0123851
C[C@H]([C@H]1OC(C)(C)[C@@H](C)[C@@H]1O)[C@H]1CCC2=C(CC(=O)O)C(=O)CC[C@@]21C,LTS0109066
COc1ccc(C/C(C#N)=C(/C#N)CC2(O)CCC(=O)CC2)cc1,LTS0039814
C=C(C)C(O)Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,LTS0124969
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2[C@@H](O)C[C@H]3C,LTS0050471
C=C1C(=O)O[C@@H]2[C@@H]3O[C@]3(C)CC/C=C(\C)C[C@H](OC(=O)/C(C)=C\C)[C@@H]12,LTS0249703
CCC(C)C1C(=O)N2CCCC2C2OC(N=C(O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N21,LTS0254781
CC(=O)OC(C)(C)C1CCc2c(C)ccc(C)c2C1,LTS0042634
CO[C@@H]1C[C@]23CCN(C)[C@H](Cc4cc5c(cc42)OCO5)C3=CC1=O,LTS0115705
O=C(OC[C@@]1(O)C=C[C@H](O)[C@@H](OC(=O)c2ccccc2)[C@@H]1O)c1ccccc1,LTS0116414
CC/C=C/CC=CCC=CCC=CC[C@@]1(OC)C=CC(=O)O1,LTS0227418
C/C=C(\C)C(=O)O[C@@H]1CC[C@]2(CO2)[C@]2(COC(C)=O)[C@@H](O)C[C@@H](C)[C@](C)(C[C@H](O)C3=CC(=O)OC3)[C@@H]12,LTS0117935
CC1(O)C(=O)OCC1OC(=O)C=Cc1ccc(O)c(O)c1,LTS0126305
COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(OC)c1)C2=O,LTS0109070
C[C@]1(CO)CCC[C@@]2(C)[C@@H](CO)C(CO)=CC[C@@H]12,LTS0116289
COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,LTS0117555
COC[C@@H](Cc1ccc(OC)c(OC)c1)[C@@H](COC)Cc1cc(OC)c2c(c1)OCO2,LTS0115626
C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@](CO)(C(=O)OC)[C@H]1CC2,LTS0250298
CCCCCCCCCCCCCCCCC1=C[C@@H](C(=N)O)[C@H]2C(=O)C(C(=O)OC)=C(CCCCCCCCCCCCCCCC)[C@H]2[C@@H]1C(=O)OC,LTS0090214
COc1c(C(C)C)cc2c(c1O)C1(C)CCCC(C)(C)C1CC2=O,LTS0047995
C=CC1(C)CC(O)C2=C(C(OC(C)=O)CC3C(C)(C(=O)OC)CCCC23C)C1O,LTS0247672
CC(=O)O[C@@H]1C[C@]2(C)[C@H](CC[C@H]3O[C@]32C)[C@@]2(C[C@H](c3ccoc3)O[C@@H]2O)[C@@H]1C,LTS0246958
Cc1ccc2c3c(ccc2c1)C(=O)c1c(ccc2c1N[C@@]1(C)C[C@H]2O[C@H](C)[C@H]1O)C3=O,LTS0046576
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H]([C@H](OC(C)=O)C[C@]3(C)[C@@H]2CC=C2[C@H]4[C@](C(=O)O)(CC[C@@H](C)[C@@]4(C)O)CC[C@]23C)C1(C)C,LTS0046786
C=C1N=C(O)[C@H](C(C)C)N=C(O)[C@H](N=C(O)CN=C(O)[C@H](CCO)N=C(O)[C@H](CO)N=C(O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](O)[C@@H](N)CCCCCCCCC/C=C\CCCCCC)[C@@H](C)O)[C@@H](O)c2ccc(O)cc2)CCOC(=O)CCN=C(O)[C@@H](C)N=C(O)CN=C1O,LTS0124918
C=C1CCC2(C)C(C(C)C)CCC2C2C=C(C)CCC12,LTS0037718
CC(C)=CCC[C@@H](C)C1=C(O)C(CO)=C(C)C(=O)C1=O,LTS0257785
COC(=O)C1CC23C4=C(CCC41)CCC1CN4CC(C)C(C=CC12O)C43O,LTS0228374
Cc1nc(C)c(/C=C2/C(O)=Nc3ccccc32)nc1C,LTS0120421
CC1=C[C@@H]2[C@H]3C(C)=CC[C@H](O)[C@H](O)C[C@@H]3C(=O)O[C@]23C(O)=N[C@@H](CC(C)C)[C@@H]3[C@@H]1C,LTS0258842
N[C@@H](CCCN=C(O)c1ccccc1)C(=O)O,LTS0264478
COc1ccc(C(=O)O)c(OC)c1,LTS0037999
COC(=O)[C@]12CC[C@@H](C)[C@@](C)(O)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,LTS0259003
COc1cc(OC)c2c(c1OC)C(=O)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,LTS0233039
CC[C@H](CC[C@@H](C)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,LTS0037436
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@H]4CC(C)(C)CC[C@@]4(C)CC[C@]23C)C1(C)C,LTS0115621
C=C1C2CCC3C4(C)C(CCC5(C)C(=O)OC(O)C54)C(O)C3(C2)C1OC1OC(CO)C(O)C(O)C1O,LTS0116369
CCCCCCCCCC/C=C\CCC[C@@H](O)[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)N=C(O)C(O)CCCCCCCCCCCCCC,LTS0259096
C=C(C(=O)OCC)[C@@H]1CC[C@@](C)(O)C(=O)CC/C(C)=C/C/C=C(\C)[C@H](O)C1,LTS0263326
C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@@H](OC(=O)C[C@@](C)(O)CC(=O)OC)C(C)(C)[C@@H]1CC3)C(C)C,LTS0256220
C=C(CC/C=C(\C)CC(=O)C=C(C)C)C(=O)CC/C(C)=C/CO,LTS0025353
O=C(O)CC1=c2ccccc2=NC1=O,LTS0048565
C=C1[C@H](OC(=O)C(C)C)[C@@H](OC(=O)[C@H](C)CC)[C@@H](O)C(C)(C)/C=C/[C@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](O)[C@@H]2[C@H]1OC(=O)[C@H](C)CC,LTS0050773
CC1CCC2(OC1)OC1CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,LTS0039914
CS/C=C/C(=O)N1CCCC1N=C(O)/C=C/c1ccccc1,LTS0089275
CC(=O)OC1(C)CCC(C(C)C)C2C3OC(CCC3(C)O)C(C)(O)CC(=O)C21,LTS0046815
CC(=O)OCC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,LTS0047156
C=C(C)C(=O)O[C@H]1C[C@H](C)[C@@H](OC(C)=O)CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(CO)=C12,LTS0046592
O=S(=O)(O)Oc1ccc(C/C(=N\O)C(O)=NCCSSCCN=C(O)/C(Cc2cc(Br)c(O)c(-c3cc(C/C(=N\O)C(O)=NCCSSCCN=C(O)/C(Cc4ccc(O)c(Br)c4)=N/O)cc(Br)c3O)c2)=N/O)cc1Br,LTS0041999
COc1ccc2cc1Oc1ccc(cc1)CC1=NCCc3cc(OC)c(OC)c(c31)Oc1cc3c(cc1OC)CCN=C3C2,LTS0020664
COc1cc([C@H](C)CC(C)O)oc(=O)c1C,LTS0042817
CC(=CCCC12COC3(O)CC1CC2C3C)C(=N)O,LTS0255669
CC(C)CC1OC(=O)CCN=C(O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(Cc2ccccc2)N=C(O)C2CCCN2C1=O,LTS0256173
CC(C)[C@H]1CC[C@]23C[C@@H]4[C@H](C)C(=O)[C@H]5O[C@]54[C@@]2(C)C(=O)[C@H](O)[C@]13C,LTS0037275
CC(=O)O[C@H]1C[C@@](C)(O)[C@]23O[C@H]2[C@@H](Cl)[C@@](C)(O)[C@@H]3[C@H]2OC(=O)[C@@H](C)[C@H]12,LTS0051530
Oc1cc2cc(c1)Oc1c(O)cc(cc1O)CCCCCCC/C=C/CCCCC2,LTS0254772
O=C(c1ccc(O)cc1)C1c2cc(O)cc(O)c2C(c2cc(O)cc(O)c2)C1c1ccc(O)cc1,LTS0119315
C=C(C)[C@@H](OCC)[C@@H](O)c1c(OC)ccc2ccc(=O)oc12,LTS0116485
CC(C)=CCCC(=CC(=O)O)CCC=C(C)C,LTS0047170
Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1,LTS0254612
Oc1ccc([C@@H]2C=NN3CCC[C@@H]23)cc1,LTS0051601
CC12CCCC(CO)=C1C(=O)OC2c1ccoc1,LTS0255892
CC(=O)O[C@@H]1O[C@H](OC(C)=O)[C@@H](O)[C@]12O[C@@H]2C[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=CCC[C@H]12,LTS0115924
CCCCCCCCCCC1CC(CC=O)C(=O)O1,LTS0048343
CCCCCCCC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,LTS0256263
C=C/C(C)=C/C[C@]1(C)[C@H](C)[C@@H](O)[C@H](O)[C@@]23C(=C[C@H](OC(=O)/C=C\C=C\CCCCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,LTS0038229
CCCCCCCCCCC(O)[C@@H]1CC[C@H]([C@H]2CCC([C@@H](O)CCCCCCCCCC[C@H](O)CC3=C[C@@H](C)OC3=O)O2)O1,LTS0039602
COC(=O)C1=CO[C@@H](OC2OC(CO)C(O)C(O)C2O)[C@H]2[C@@H]1C=C[C@]21OC(=O)[C@H](Cc2ccc(O)cc2)C1O,LTS0259158
